Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
202200019742,4,JAURES (BOULEVARD JEAN),0,,1,2,0,1,0,0,1,, -1,1,0,1,50
202200039767,2,118,0,,1,2,0,1,4,599,1,, -1,2,0,1,90
202200050351,9,34,-1,,2,2,0,1,(1),(1),2,, -1,1,0,3,80
202200054624,7,287,-1,,2,2,0,1,21,300,4,, -1,1,0,1,70
202200020859,3,2144,0,,2,2,0,1,9,250,1,, -1,1,0,1,50
202200029176,4,BOILEAU                             (R ),0,,1,1,2,1,(1),(1),1,, -1,1,0,1,50
202200042802,4,AVENUE DE LA PORTE D IVRY,0,,2,4,0,1,(1),(1),1,, -1,1,0,1,30
202200016320,4,CRS DE LA LIBERATION,0,,3,2,0,1,(1),(1),1,, -1,2,0,1,30
202200000173,3,TOULOUSE (ROUTE DE),0,,2,0,0,1,54,150,1,, -1,1,0,1,50
202200049645,4,AVENUE EMILE ZOLA,0,,3,1,0,1,(1),(1),1,, -1,1,0,1,30
202200034285,4,BARON DU MARAIS (DU)                (BD),0,,2,2,0,2,(1),(1),2,, -1,1,0,1,50
202200045982,3,30,-1,,2,2,0,2,7,341,4,, -1,1,0,1,70
202200051823,3,44,0,D,2,2,0,1,25,310,1,, -1,1,0,1,70
202200024807,4,LIEGE (RUE DE),0,,1,1,0,2,(1),(1),1,, -1,1,0,4,30
202200031436,4,AVE DE MERIGNAC CAUD,0,,2,2,0,1,(1),(1),1,, -1,1,5,1,50
202200028680,1,A104,0,,3,4,0,1,13,600,1,, -1,1,0,1,90
202200001080,4,SAND (RUE GEORGES),0,,2,2,0,1,(1),(1),1,, -1,1,0,4,50
202200026105,4,GOEZ JOSEPH,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202200047314,3,123,0,,2,2,0,1,2,700,1,, -1,1,0,3,80
202200015365,3,908,0,,4,2,1,1,0,0,2,, -1,1,0,1,50
202200035205,2,57,0,,3,4,0,1,22,590,3,, -1,2,0,3,110
202200016410,3,919,0,D,2,2,0,1,37,600,1,, -1,6,0,1,80
202200013899,2,165,0,N,3,4,0,1,98,560,1,, -1,1,0,1,90
202200052198,4,BATELIERS RUE DES,0,,1,1,0,2,(1),(1),1,, -1,1,0,1,50
202200029564,4,,0,,2,2,0,2,(1),(1),3,,4,1,0,1,80
202200021021,3,246,-1,,2,2,0,1,11,0,1,, -1,1,0,1,80
202200025255,4,BANNIER (RUE DU FAUBOURG BANNIER),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200012133,4,POMPIDOU(VOIE  GEORGES),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200011816,3,976,-1,,2,2,0,1,62,800,1,, -1,1,9,1,90
202200054368,3,7,0,,2,2,0,1,68,970,1,, -1,1,5,1,50
202200032446,1,AUTOROUTE A6A,0,,1,3,0,2,6,900,1,, -1,1,0,2,90
202200010978,4,CARNOT (AVENUE),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200026007,3,89,0,D,2,2,0,3,6,0,1,, -1,1,0,1,80
202200015598,3,38,-1,,2,2,0,2,19,470,2,, -1,1,0,1,90
202200017665,3,VIEUX MOULIN (RUE DU),0,,1,1,0,1,1,0,1,, -1,1,5,1,50
202200020928,3,627,-1,,2,2,0,1,14,600,1,, -1,1,0,1,80
202200034830,4,TOURNEVILLE (DE),0,,1,1,0,1,0,0,1,, -1,1,0,1,30
202200051478,3,910,0,,2,6,0,1,0,0,1,, -1,1,0,1,50
202200017675,4,AVENUE RAYMOND POINCARE,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202200027968,3,ROUTE NATIONALE 3,0,,2,2,0,1,2,300,1,, -1,2,0,1,80
202200011560,3,,-1,,2,2,0,1,8,917,1,, -1,1,0,1,80
202200023177,1,AUTOROUTE A1,0,,3,4,0,1,0,300,1,, -1,1,1,1,90
202200032892,4,RUAUDIN (RUE) N° PAIRS 264 ET >,0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200032572,1,A86 INT,0,,3,8,0,1,41,299,1,, -1,1,0,1,90
202200024715,3,675,-1,,2,2,0,1,11,800,1,, -1,1,0,3,90
202200006366,6,CAYREL JEAN-CLAUDE (AVENUE),0,,-1, -1,0,1,0,0,1,, -1,1,9,8,30
202200039292,4,CHAPIT RE ( RUE DU),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200042444,3,49,-1,,2,2,0,2,5,200,2,, -1,1,0,1,70
202200009716,3,,0,,2,2,0,1,(1),(1),1,,4,1,0,1,50
202200047804,3,9,-1,,2,2,0,1,21,850,1,, -1,1,0,1,80
202200039739,3,LANDY (RUE DU) 18 A 32 /27,0,,2,2,0,1,0,1,1,, -1,1,0,1,50
202200019734,4,AV DU LAC,0,,1,1,1,1,(1),(1),1,, -1,1,0,1,50
202200004329,3,RD 990,0,,2,2,0,1,0,1329,1,, -1,1,0,1,50
202200045314,4,ARRAS RUE D,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200006896,4,RUE DE LA GARE,0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200044756,4,PERI GABRIEL A PARTIR Nø 19-8,0,,1,1,0,2,(1),(1),1,, -1,1,0,1,50
202200052259,7,GRENADE (ROUTE DE),0,,-1,2,0,1,15,3351,1,, -1,1,0,1,50
202200008074,3,905,0,D,2,2,0,1,43,630,1,, -1,1,0,1,50
202200049146,4,BOULEVARD VOLTAIRE,0,,2,2,1,1,(1),(1),1,, -1,1,-1,5,30
202200047775,3,130,0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200032684,2,RN12 INT,0,,1,2,0,4,19,0,1,, -1,1,0,1,90
202200027500,2,165,0,N,3,4,0,2,83,371,2,, -1,1,0,2,110
202200005576,4,RUE DE TOLBIAC,0,,2,4,3,1,(1),(1),1,, -1,2,0,1,30
202200011069,4,ETCHECOPAR (ALLEE),0,,2,2,0,1,0,0,3,, -1,1,0,1,50
202200049737,3,16,-1,D,2,2,0,2,1,837,3,, -1,1,8,1,80
202200008548,4,ROLLAND (ROMAIN),0,,2,1,0,1,(1),(1),1,, -1,1,0,1,50
202200011252,4,ROUX (RUE DU DOCTEUR),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200005737,3,KELLERMANN    AVENUE,0,,2,2,0,1,3,500,1,, -1,1,0,1,50
202200048713,3,813,0,,2,2,0,1,14,1088,1,, -1,1,0,1,50
202200030318,4,PYRENEES (AVE DES),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200006549,4,AVENUE FERDINAND BUISSON,0,,3,2,0,1,(1),(1),1,, -1,1,0,1,30
202200019499,7,BRUMATH (ROUTE DE),0,,2,2,0,1,2,500,1,, -1,1,0,1,50
202200010182,3,RUE JEAN CARRASSO,0,,2,2,0,1,0,200,1,, -1,2,0,1,50
202200013643,3,13,0,,2,2,0,3,21,740,3,, -1,1,0,1,80
202200016980,2,N1,0,,1,2,0,3,5,0,1,, -1,1,0,8,90
202200049365,3,D775,0,,3,6,0,1,0,490,1,, -1,1,0,1,90
202200024125,3,910,0,,3,4,0,1,0,0,1,, -1,1,0,1,50
202200024293,4,PARC (RUE),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200044113,4,MARE DES NOUES (RUE DE LA),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200006227,3,7,-1,,2,2,0,1,31,480,2,, -1,1,0,1,90
202200021044,1,A50,0,,1,4,0,4,65,752,2,, -1,1,0,1,110
202200021667,3,FOSSE WARIN (RUE DU),0,,2,5,0,1,(1),(1),1,, -1,1,0,1,50
202200006711,4,RESISTANCE  (AVENUE DE LA ),0,,2,2,0,1,0,1,1,, -1,1,0,1,30
202200010739,3,10,-1,,2,2,0,1,4,975,1,,7,1,0,4,30
202200007637,4,,0,,2,2,0,1,0,0,1,, -1,2,0,1,50
202200044238,4,Corniche John Fitzgérald Kennedy,0,,2,3,0,1,0,0,2,, -1,1,0,1,50
202200023428,1,A4,0,,-1,4,0,1,6,500,1,, -1,1,2,2,90
202200030551,4,RUE JACQUES IEKAWE,0,,2,2,0,2,0,0,1,, -1,1,0,1,50
202200001825,9,,-1,,2,2,3,1,0,1,1,, -1,2,0,6,50
202200000541,3,,-1,,3,2,0,1,3,769,1,,4,1,0,1,30
202200052673,2,kaweni-Mangrove (route de la),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200017620,3,LIBERATION (RUE DE LA),0,,2,2,0,1,0,1820,1,, -1,1,0,1,30
202200003513,3,CHAMPAGNE   (  AVENUE DE),0,,3,4,0,1,21,0,1,, -1,1,0,1,70
202200024007,4,SOMMIERES (ANCIEN CHEMIN),0,,1,1,0,1,0,0,1,, -1,1,9,1,30
202200041813,2,PARIS (R DE),0,,3,4,0,1,1,0,1,, -1,1,0,1,50
202200005827,3,GUESDES (RUE JULES),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202200020483,4,RUE DE BRETAGNE,0,,1,2,0,1,(1),(1),1,, -1,1,0,1,30
202200052037,1,13,0,,1,3,0,1,8,100,1,, -1,1,0,1,110
202200042318,4,ENFANT (RTE DE L'),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200003036,4,,-1,,2,1,0,1,(1),(1),1,,3,1,0,1,80
202200008516,1,A7-Sens Marseille vers Lyon,0,,1,3,0,1,277,0,1,, -1,1,0,1,90
202200018899,4,,-1,,2,2,0,2,(1),(1),4,,4,1,0,1,50
202200025473,1,15,0,,3,4,0,1,5,300,1,, -1,1,2,1,90
202200034376,2,RN2 (2),0,,2,2,0,1,126,0,1,, -1,1,0,1,90
202200005888,3,205E5,-1,D,2,2,0,1,0,10,1,, -1,1,0,4,50
202200040207,3,AV DE LA LIBERATION,0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200032392,3,GEORGES GUYNEMER (AV),0,,3,4,0,1,0,0,1,, -1,1,5,1,50
202200031750,4,LAVOISIER (BOULEVARD),0,,1,0,0,1,0,0,1,, -1,1,0,1,50
202200016110,2,RN4 - SECTION RIVIERA,0,,2,2,0,1,(1),(1),1,, -1,1,0,3,70
202200013918,3,956,-1,D,2,2,0,1,40,778,1,, -1,2,0,1,70
202200022434,4,,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200010626,2,GOUJAUD (QUAI LOUIS),0,,3,4,0,1,18,100,1,, -1,1,0,1,50
202200054575,7,GAMBETTA (BOULEVARD),0,,2,4,0,1,(1),(1),1,, -1,1,0,1,50
202200020355,9,ABBAYE (IMP DE L),0,,1,1,0,1,3,0,1,, -1,1,9,1,30
202200034110,4,THEOPHILE GAUTIER,0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200011113,4,DE LA GARE,0,,2,2,0,2,(1),(1),1,, -1,1,5,1,30
202200026221,3,REPUBLIQUE (AV DE LA),0,,2,2,0,1,0,1,1,, -1,1,0,1,50
202200040749,4,BOULEVARD PERIPHERIQUE INTERIEUR OUEST,0,,1,4,0,1,10,700,3,, -1,1,1,1,70
202200038516,3,D129,0,,2,2,0,2,29,0,1,, -1,1,0,8,50
202200001087,4,CALVADOS (AVENUE DU),0,,1,2,0,1,(1),(1),1,, -1,1,8,1,50
202200012614,1,A50 - Sens Aubagne vers Marseille,0,,1,4,0,2,26,600,2,, -1,1,0,1,130
202200018180,4,VERNEY CARRON CLAUDE,0,,1,2,0,1,(1),(1),1,, -1,1,0,1,50
202200017223,4,GABRIEL PERI                        (AV),0,,2,3,3,1,(1),(1),1,, -1,1,0,1,50
202200013461,3,EAU BLANCHE ROND POINT DE L',0,,1,2,0,2,52,1451,2,, -1,2,5,1,50
202200037478,3,66,0,,2,1,0,1,65,0,2,,"3,5",2,0,1,50
202200018704,4,SIDOINE APPOLINAIRE                 (AV),0,,2,2,0,2,(1),(1),1,, -1,1,0,1,50
202200009325,3,6,0,,2,2,0,1,22,1395,1,,4,1,0,1,-1
202200033418,4,DENIS PAPIN (AV),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202200032620,4,LEFAUCHEUX PIERRE (BD),0,,3,2,0,1,0,0,1,, -1,1,5,1,70
202200012549,3,619,0,,2,2,0,1,25,900,3,, -1,1,0,1,50
202200010716,3,,-1,,2,1,0,1,(1),(1),1,,3,1,0,1,50
202200018194,3,REPUBLIQUE (BOULEVARD DE LA),0,,3,3,0,1,0,190,1,, -1,2,0,1,50
202200041618,4,RUE DU LIEUTENANT DE MONTI,0,,2,2,2,1,(1),(1),1,, -1,1,0,4,30
202200009528,3,85,0,N,2,2,0,2,78,(1),1,, -1,1,0,1,50
202200041303,3,STE DOUCELINE (AV.),0,,2,2,0,1,0,950,3,, -1,1,5,1,50
202200041873,7,GUESDE JULES RUE,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202200016329,4,JOLIOT CURIE -BD IRENE FREDERIC- IMPAIRS,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200038278,3,933,0,,2,2,0,1,10,800,1,,4,1,0,1,50
202200025645,3,CAMILLE DESMOULINS (R),0,,2,2,0,1,0,0,2,, -1,1,5,1,50
202200051091,3,21,0,,1,7,0,1,0,0,2,, -1,1,0,1,50
202200030161,4,,0,,-1,2,0,1,0,0,2,, -1,2,0,1,30
202200045845,1,9,0,A,3,5,0,1,74,0,1,, -1,1,0,1,130
202200042695,3,RD 41 (ROCADE),0,,1,1,0,2,3,309,3,, -1,1,0,1,30
202200003616,4,LEPOUZE (RUE),0,,2,0,1,2,(1),(1),1,, -1,1,0,1,50
202200021348,2,385,0,,3,6,0,1,55,99,1,, -1,1,0,1,90
202200030184,9,JULES ALARIC (RUE),0,,2,2,0,1,0,1,1,, -1,1,0,1,50
202200039475,3,CORSAC (ROND POINT DE),0,,1,2,0,1,1,366,2,, -1,1,5,1,50
202200005829,1,75,0,A,1,4,0,1,292,100,1,, -1,1,0,1,130
202200035625,7,POMPIDOU GEORGES (BOULEVARD),0,,1,2,2,1,(1),(1),2,, -1,2,5,5,50
202200035817,7,6007,0,,2,3,0,2,(1),(1),2,, -1,1,0,1,50
202200015528,3,341,-1,D,2,2,0,1,21,330,1,, -1,2,0,1,50
202200005475,4,RUE AUGUSTE LANCON,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,30
202200012779,2,1,0,,2,2,0,1,43,200,1,,7,1,0,3,90
202200025581,7,RTE DE PELISSANNE-RD 572,0,,1,2,1,1,0,0,2,, -1,1,0,1,50
202200000846,7,QUINET (BD EDGAR),0,,3,4,0,1,(1),(1),1,, -1,1,0,1,50
202200014395,4,,-1,,-1,2,0,1,(1),(1),1,,4,1,0,3,50
202200029270,4,RUE GALVANI,0,,1,1,0,1,(1),(1),1,, -1,2,0,4,30
202200040626,3,RTE NATIONALE 6,0,,3,4,0,1,7,200,1,, -1,1,0,1,90
202200008624,4,,0,,-1,1,0,1,0,0,1,, -1,1,6,4,30
202200037355,4,EUROPE (AV),0,,3,5,3,1,(1),(1),1,, -1,1,9,6,50
202200033169,4,RUE DE LA CROIX NIVERT,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,30
202200005811,4,BARGUE  (BOULEVARD),0,,2,2,0,1,0,0,1,, -1,1,0,1,30
202200040677,2,ROCADE 8-9,0,,3,6,0,1,12,770,1,, -1,2,0,3,90
202200023842,4,CHATEAU (AV DU),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200010867,4,MAIGNANT ALBERT (RUE) N° IMP,0,,-1,2,0,1,0,0,2,, -1,1,0,1,50
202200018261,4,MANDELA  (BOULEVARD),0,,3,4,0,1,(1),(1),1,, -1,1,0,1,50
202200045870,3,65,0,D,2,2,0,1,19,350,3,, -1,2,0,1,80
202200038495,4,CALIFORNIE (AV.) (A PARTIR DU N° 201-212,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200008490,3,2009,0,,2,2,0,1,3,0,1,, -1,1,0,1,90
202200036208,3,144,-1,,3,2,0,1,9,550,1,,4,1,0,1,50
202200011741,4,AVENUE EMILE ZOLA,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200029462,3,D158,0,A,2,2,0,1,5,655,1,,5,1,0,1,50
202200022920,4,AVE DU BOURGAILH,0,,4,4,2,1,(1),(1),1,, -1,2,0,1,50
202200025153,3,960,0,,2,2,0,4,23,50,1,, -1,1,0,1,90
202200022654,3,,-1,,2,2,0,2,1,0,1,,4,1,0,1,80
202200037179,4,CROIX BLANCHE (RUE DE LA),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200018283,4,THIMONNIER (RUE),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200052283,3,RABATAU (BOULEVARD),0,,2,2,0,1,1,0,1,, -1,1,2,8,50
202200017986,4,PLACE CLEMENCEAU,0,,2,8,0,1,(1),(1),1,, -1,1,0,1,30
202200010893,4,MICHEL SERVET                       (R ),0,,2,2,0,1,(1),(1),3,, -1,1,0,1,80
202200054451,1,A13,0,,-1,3,0,1,46,700,1,, -1,1,0,1,130
202200005620,7,AVENUE DE LATTRE DE TASSIGNY-RD 17-,0,,1,3,1,1,0,0,1,, -1,1,9,1,30
202200008765,4,QUATORZE JUILLET (AVENUE DU),0,,1,2,0,3,(1),(1),1,, -1,1,1,1,30
202200009111,4,SEBASTIEN BRANT (PLACE),0,,1,2,0,1,(1),(1),1,, -1,9,0,1,50
202200047879,4,MENDES FRANCE PLACE,0,,3,4,2,1,1,0,1,, -1,1,0,1,30
202200015177,1,A13,0,,-1,2,0,1,21,899,1,, -1,1,0,1,110
202200033386,2,2,0,,2,2,0,2,(1),(1),1,, -1,1,0,4,50
202200016209,4,,-1,,2,2,0,1,(1),(1),1,,5,1,0,4,50
202200017997,4,BOULEVARD SAINT MICHEL,0,,2,4,3,1,(1),(1),1,, -1,1,0,6,30
202200013380,3,,-1,,2,2,0,2,2,460,1,,4,1,0,3,50
202200032139,7,TAREVIEUX ROUTE DE,0,,2,2,0,2,83,675,1,, -1,1,0,1,70
202200029398,3,943,-1,,2,2,0,1,5,46,1,, -1,1,0,1,80
202200051190,4,BEAUREGARD (AVENUE DE),0,,2,1,0,2,(1),(1),2,, -1,7,0,3,50
202200052205,4,,0,,3,4,0,1,(1),(1),1,, -1,1,0,1,50
202200025008,1,87,0,A,3,4,0,1,45,200,1,, -1,1,0,2,130
202200036605,4,CHARTRONS (QUAI DES),0,,3,4,0,1,(1),(1),1,, -1,1,5,1,50
202200043039,2,,0,,3,4,0,1,22,750,1,, -1,1,0,1,90
202200006174,3,26,0,,2,2,0,2,17,150,3,, -1,1,0,8,80
202200050506,3,D470E,-1,,2,2,0,1,1,760,2,, -1,1,0,1,50
202200037838,1,AUTOROUTE A1,0,,3,6,0,2,6,900,1,, -1,1,0,1,90
202200003342,4,MORTILLET (GABRIEL DE),0,,2,2,0,2,(1),(1),1,, -1,1,0,1,50
202200002727,3,D950,-1,,2,2,0,2,20,500,2,, -1,1,0,1,50
202200013857,4,LÉON GAMBETTA (ALLEE),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200046698,3,7,-1,,2,1,0,1,81,390,1,, -1,1,0,3,50
202200011046,7,GENAS (DE)                          (RO),0,,2,2,3,1,0,500,1,, -1,1,0,6,50
202200051475,4,BLEUETS (AVENUE DES),0,,2,1,0,1,0,0,1,, -1,1,0,4,50
202200053520,4,RUE FARADAY,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202200021797,3,1084,-1,,2,2,0,2,85,481,1,, -1,1,0,1,50
202200033699,3,,-1,,2,2,0,1,(1),(1),1,, -1,2,0,3,50
202200002043,4,RUE REAUMUR,0,,1,4,0,1,(1),(1),1,, -1,1,0,1,50
202200031251,3,D649,0,,1,4,0,1,1,0,1,, -1,1,0,1,50
202200012906,1,AUTOROUTE A86,0,,3,4,0,1,28,799,1,, -1,2,0,1,90
202200009234,4,,0,,2,2,0,1,0,0,1,, -1,1,0,1,5
202200030827,4,JACQUIN (RUE),0,,2,3,0,1,(1),(1),3,, -1,1,0,1,50
202200045441,7,AMBROISE CROIZAT                    (BD),0,,3,4,3,1,1,800,1,, -1,1,0,1,50
202200014104,4,GAIN ( LOUIS),0,,2,2,0,1,1,0,1,, -1,1,0,1,30
202200030092,3,74,0,D,3,2,0,1,31,300,4,, -1,1,0,1,90
202200040625,3,D1,-1,,2,2,0,1,7,310,1,, -1,1,0,1,80
202200032542,4,PORTE DE CHAMPERRET,0,,1,4,0,1,17,700,1,, -1,1,0,1,70
202200050062,4,BARATIN (ALLEE),0,,1,1,0,2,0,0,1,, -1,1,0,4,50
202200005572,3,BAULOIS (AVENUE DU),0,,-1,1,0,1,999,448,1,, -1,1,9,1,30
202200036370,3,317,-1,,2,2,0,2,16,350,1,, -1,1,0,1,80
202200039228,4,MARCEAU (DE 17 A 31 ET 22 A 34),0,,2,2,0,4,(1),(1),1,, -1,1,0,1,30
202200050206,4,PERRIN (RUE FRANCOIS),0,,2,3,0,1,0,0,1,, -1,2,5,1,50
202200051581,4,LYON ROUTE DE,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200032402,3,75,0,,2,2,2,2,0,0,2,, -1,1,0,1,30
202200036144,3,131,0,D,2,2,0,1,11,460,1,,"5,7",1,0,3,80
202200010589,3,6,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,80
202200008853,4,BOULEVARD DE STRASBOURG,0,,1,0,1,3,(1),(1),1,, -1,2,6,5,30
202200041970,3,JEAN LE GALLEU (R),0,,1,1,0,1,(1),(1),1,, -1,1,5,1,50
202200023712,4,PORTE DE SAINT OUEN,0,,1,4,0,1,20,800,1,, -1,1,0,1,70
202200050136,4,TURIN (AVENUE),0,,2,3,0,2,(1),(1),1,, -1,1,5,1,50
202200009319,4,TOURCOING (RUE DE),0,,-1,0,0,1,(1),(1),1,, -1,1,0,1,50
202200008568,3,MONTS (lieu dit Les),0,,2,2,0,2,11,142,1,, -1,1,0,1,80
202200013647,4,,-1,,2,2,0,1,(1),(1),2,,4,1,0,1,50
202200043743,3,8 MAI 45 (AVENUE DU 1 AU 182),0,,2,4,0,1,0,1,1,, -1,1,0,1,50
202200047172,3,STALINGRAD (RUE DE) A10,0,,1,1,0,1,0,1,1,, -1,1,0,1,90
202200048132,4,BARRE (PROMENADE DE LA),0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202200053607,3,ROCADE OUEST (RD 910),0,,1,4,0,2,57,250,1,, -1,1,0,1,90
202200000967,7,GENERAL DE GAULLE (ROUTE DU),0,,2,4,3,1,1,400,1,, -1,1,0,1,50
202200047940,4,BOULEVARD DE LA VILLETTE,0,,1,2,1,1,(1),(1),1,, -1,1,0,1,30
202200045990,3,D3,0,,2,2,0,1,7,0,3,, -1,1,9,3,70
202200019575,3,986,0,,1,4,0,1,0,0,1,, -1,1,9,1,50
202200039048,3,,0,,2,1,0,1,136,86,1,,4,1,0,1,-1
202200020023,1,AUTOROUTE A3,0,,3,6,0,1,9,0,1,, -1,1,0,1,110
202200032188,4,m'tsapere-Nationale 2 (route),0,,2,2,0,1,(1),(1),1,, -1,1,0,8,50
202200024908,3,910,2,D,2,2,0,2,19,900,3,, -1,1,0,1,80
202200043482,3,9,0,,2,2,0,1,1,750,3,, -1,1,0,3,80
202200036965,3,650,-1,,2,2,0,1,7,428,1,, -1,1,0,1,80
202200023611,7,CHARME (RUE DE LA),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202200038074,3,613,-1,,2,2,0,1,72,120,1,, -1,1,0,1,70
202200033879,4,,0,,2,1,0,1,(1),(1),1,,3,1,0,3,80
202200024684,7,DAUPHINE (DU)                           ,0,,2,2,1,1,5,0,1,, -1,2,0,5,50
202200048381,4,PARC SAINT ANDRE (AVENUE DU),0,,3,2,0,1,1,0,1,, -1,1,0,1,50
202200019323,4,CARNOT (BOULEVARD),0,,2,2,0,1,0,1,1,, -1,1,5,1,50
202200021606,3,PRESIDENT WILSON (AV DU),0,,2,2,0,1,0,0,1,, -1,1,0,1,30
202200036596,7,RN 27 (ROUTE DE DIEPPE),0,,2,2,0,1,1,600,1,, -1,1,0,1,50
202200022989,3,751,-1,,2,2,0,1,35,400,1,, -1,9,0,1,80
202200012464,4,COMMANDANT MORTENOL (RUE DU),0,,1,1,0,1,(1),(1),1,, -1,1,0,1,50
202200002655,4,DAMIETTE,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202200008267,3,ROCADE EST (RD 932 E),0,,2,2,0,1,6,200,1,, -1,1,0,1,80
202200019417,1,87,-1,,3,4,0,1,68,0,1,, -1,1,0,2,130
202200000275,3,BEAUSEJOUR JAMBETTE (ROUTE),0,,-1,2,0,2,1,720,1,, -1,1,0,1,50
202200035055,3,914,-1,,-1,1,0,1,23,550,1,, -1,1,0,1,-1
202200016056,1,A507 sens Marseille - Aubagne,0,,1,3,3,1,1,320,1,, -1,1,1,1,70
202200034505,4,CARMES. RUE DES,0,,2,2,0,2,0,0,1,, -1,1,6,6,5
202200045034,4,AVE DE LA FORGE,0,,2,3,2,1,(1),(1),1,, -1,2,5,1,50
202200018155,4,OCEAN (BOULEVARD DE L'),0,,2,2,0,2,0,0,2,, -1,1,0,1,50
202200001556,4,DE SAINT LOUIS AU ROVE (chemin),0,,2,2,0,1,1,0,1,, -1,1,0,1,50
202200010824,4,AV DE LA LIBERATION,0,,2,2,0,2,0,0,1,, -1,3,0,1,30
202200010442,3,18,0,,2,2,0,1,20,408,1,, -1,1,0,3,80
202200009836,3,22,0,D,2,2,0,2,27,998,1,, -1,1,0,1,50
202200028001,4,NERUDA (RD PT PABLO),0,,2,2,0,1,1,0,3,, -1,2,5,1,30
202200014747,2,176,-1,D,3,4,0,1,17,600,1,, -1,1,2,8,110
202200051895,4,,-1,,2,2,0,1,(1),(1),3,,0,1,0,3,50
202200037077,6,TOUTES RUES,0,,2,2,0,2,0,0,1,, -1,1,0,1,50
202200035579,4,mgombani-Mahabou (rond point),0,,2,4,0,1,(1),(1),1,, -1,1,0,1,30
202200043573,4,GAMBETTA (AVENUE),0,,2,3,1,2,0,0,1,, -1,1,0,1,50
202200050921,1,A13,0,,1,2,0,1,16,500,1,, -1,2,0,1,110
202200021231,3,901,-1,,2,2,0,1,41,700,1,, -1,1,0,1,70
202200010553,3,118,0,D,2,2,0,1,3,50,4,,5,9,0,1,80
202200038419,2,,0,,4,0,3,1,1,0,1,, -1,1,9,6,50
202200006167,3,109,0,,2,2,0,1,2,280,3,, -1,2,0,3,80
202200044224,1,B710,-1,A,1,1,0,2,0,100,3,, -1,2,3,1,50
202200052021,4,00,0,A,2,2,0,2,(1),(1),4,, -1,1,0,3,70
202200021326,3,563,0,,2,2,0,2,4,75,1,, -1,1,0,1,50
202200046986,4,PAMARD (Rue Paul),0,,1,1,2,1,0,1,1,, -1,1,0,1,30
202200014816,4,JOFFRE (BD. MARECHAL),0,,1,2,0,1,(1),(1),1,, -1,1,0,1,50
202200028884,7,GAMBETTA LEON RUE,0,,3,4,0,1,(1),(1),1,, -1,1,0,1,50
202200047261,4,RUE LUCIEN ANDRIEUX,0,,2,2,1,1,(1),(1),1,, -1,1,0,1,50
202200008332,4,BOULEVARD LEFEBVRE,0,,2,2,0,1,(1),(1),1,, -1,1,5,1,30
202200027429,1,AUTOROUTE A3,0,,1,2,0,1,4,0,1,, -1,1,3,1,70
202200053148,4,GUESDE (RUE JULES),0,,1,1,0,1,0,0,4,, -1,1,0,1,30
202200044151,4,CHAMP ROSEY (RUE DU),0,,-1,2,0,1,(1),(1),1,, -1,1,0,1,50
202200045857,4,GUYNEMER (RUE),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202200030373,3,641,-1,D,2,2,0,2,0,410,2,, -1,1,0,1,80
